host_id,price,number_of_reviews,calculated_host_listings_count,availability_365,host_since_days,host_is_superhost,,host_listings_count,host_total_listings_count,host_has_profile_pic,,host_identity_verified,,accommodates,bathrooms,bedrooms,beds,avg_rm,availability_30,availability_60,availability_90,number_of_reviews_ltm,instant_bookable,,NumberOfVerfication,govermentIdentification,,numberofamentities
9614808,49,0,1,0,2574,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,18
17618378,50,83,12,28,2322,t,0,12,12,t,0,t,0,1,1,1,1,1,0,0,28,10,f,1,5,no,0,25
134922650,59,165,2,206,1246,t,0,2,2,t,0,f,1,3,15,1,1,5.666666667,1,1,26,79,t,0,6,yes,1,31
134922650,59,43,2,206,1246,t,0,2,2,t,0,f,1,3,15,1,1,5.666666667,1,1,26,21,t,0,6,yes,1,31
60145476,75,3,1,0,1722,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,9,yes,1,34
227696714,75,55,1,304,715,t,0,1,1,t,0,f,1,4,1,2,3,2,6,10,37,26,t,0,2,no,0,30
72969157,76,0,1,0,1635,f,1,1,1,t,0,f,1,3,25,1,1,9,0,0,0,0,f,1,3,no,0,23
25612684,107,0,1,365,2137,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,1,no,0,6
27554372,115,53,1,365,2100,f,1,1,1,t,0,f,1,3,15,1,1,5.666666667,30,60,90,0,t,0,3,no,0,15
91839531,40,11,3,365,1538,f,1,3,3,t,0,f,1,2,1,1,1,1,30,60,90,4,t,0,4,yes,1,11
31937015,440,137,2,77,2026,t,0,2,2,t,0,t,0,2,1,1,1,1,18,48,77,3,f,1,4,no,0,22
388525,47,36,1,361,3559,t,0,1,1,t,0,f,1,1,1,1,1,1,26,56,86,7,f,1,3,no,0,25
35243405,49,4,3,86,1983,f,1,3,3,t,0,f,1,2,1,0,1,0.666666667,27,57,86,1,t,0,3,no,0,12
35243405,49,11,3,357,1983,f,1,3,3,t,0,f,1,2,1,0,1,0.666666667,22,52,82,1,t,0,3,no,0,9
35243405,49,1,3,0,1983,f,1,3,3,t,0,f,1,1,1,2,1,1.333333333,0,0,0,0,t,0,3,no,0,11
91839531,49,5,3,0,1538,f,1,3,3,t,0,f,1,2,15,1,1,5.666666667,0,0,0,1,t,0,4,yes,1,11
36898154,50,0,1,0,1963,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,22
7849046,500,0,1,0,2659,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,13
91839531,53,2,3,175,1538,f,1,3,3,t,0,f,1,2,1,1,1,1,26,56,86,1,f,1,4,yes,1,11
36081668,62,78,1,0,1973,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,0,3,t,0,4,no,0,30
13734749,63,3,1,178,2416,f,1,1,1,t,0,f,1,2,1,1,1,1,29,59,89,0,f,1,6,yes,1,22
64551322,69,29,1,0,1690,t,0,5,5,t,0,f,1,2,1,1,1,1,0,0,0,2,f,1,9,yes,1,42
1192708,70,415,1,287,3338,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,25,39,f,1,8,yes,1,40
70871339,70,0,2,0,1647,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,7,yes,1,17
773869,79,65,1,315,3418,t,0,2,2,t,0,t,0,2,2,1,1,1.333333333,0,10,40,2,f,1,4,no,0,40
295844144,1000,12,2,328,420,f,1,2,2,t,0,f,1,2,1,1,1,1,23,53,83,12,t,0,2,no,0,22
295844144,1000,0,2,141,420,f,1,2,2,t,0,f,1,2,1,2,2,1.666666667,14,38,67,0,t,0,2,no,0,25
2608408,100,12,2,0,3074,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,6,yes,1,11
71687470,100,8,1,0,1643,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,4,no,0,17
38290313,100,8,1,0,1948,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,1,f,1,5,yes,1,23
54570356,100,84,1,143,1762,f,1,1,1,t,0,f,1,2,2,2,2,2,1,25,53,17,t,0,3,no,0,33
141463511,100,0,2,0,1209,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,2,no,0,18
154891159,100,133,2,2,1121,t,0,2,2,t,0,f,1,2,1,1,1,1,2,2,2,49,f,1,3,no,0,28
172946714,100,18,1,100,1002,t,0,0,0,t,0,f,1,2,1,1,1,1,21,49,72,18,f,1,7,yes,1,30
10526839,108,70,2,162,2528,t,0,4,4,t,0,t,0,2,1,1,1,1,13,43,73,39,t,0,4,no,0,31
2677773,109,425,1,0,3066,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,0,25,f,1,9,yes,1,24
50866427,110,44,1,179,1799,f,1,1,1,t,0,t,0,2,1,1,1,1,29,59,89,0,f,1,6,no,0,24
11131047,115,106,2,265,2498,t,0,2,2,t,0,f,1,2,1,1,0,0.666666667,25,55,85,14,f,1,4,no,0,43
50320252,115,31,11,335,1806,t,0,15,15,t,0,t,0,2,15,1,1,5.666666667,0,30,60,6,f,1,5,no,0,27
61549088,116,97,4,63,1712,t,0,5,5,t,0,t,0,2,1,1,1,1,3,33,63,7,f,1,6,yes,1,28
26954520,116,67,3,180,2111,f,1,3,3,t,0,t,0,2,1,1,1,1,30,60,90,25,t,0,7,yes,1,19
46637397,119,75,8,0,1853,t,0,8,8,t,0,t,0,3,1,1,2,1.333333333,0,0,0,48,f,1,10,yes,1,34
279743054,119,4,15,72,472,f,1,15,15,t,0,f,1,2,1,1,1,1,8,38,42,4,t,0,2,no,0,11
279743054,119,3,15,31,472,f,1,15,15,t,0,f,1,2,1,1,1,1,1,1,1,3,t,0,2,no,0,13
279743054,119,0,15,124,472,f,1,15,15,t,0,f,1,2,1,1,1,1,7,33,58,0,t,0,2,no,0,11
279743054,119,0,15,81,472,f,1,15,15,t,0,f,1,2,1,1,1,1,15,45,51,0,t,0,2,no,0,11
96377085,120,30,1,321,1509,t,0,0,0,t,0,t,0,2,1,0,1,0.666666667,8,25,51,27,t,0,6,no,0,34
806309,120,1,1,179,3410,f,1,0,0,t,0,f,1,2,1,0,1,0.666666667,30,60,90,1,f,1,2,no,0,17
256069428,120,17,1,86,575,t,0,1,1,t,0,f,1,2,1,1,1,1,26,56,86,6,f,1,1,no,0,30
297164672,120,0,1,173,415,f,1,1,1,f,1,f,1,1,1,1,1,1,23,53,83,0,t,0,4,yes,1,14
111401557,120,1,1,299,1396,f,1,0,0,t,0,t,0,2,15,1,1,5.666666667,0,0,24,1,f,1,8,yes,1,23
310027924,120,0,1,180,360,f,1,0,0,t,0,f,1,3,1,1,1,1,30,60,90,0,t,0,2,no,0,17
11946340,125,42,1,0,2471,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,14
11131047,125,104,2,258,2498,t,0,2,2,t,0,f,1,3,1,1,1,1,24,54,84,10,f,1,4,no,0,43
25398395,129,21,1,207,2142,f,1,0,0,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,26
46637397,129,217,8,2,1853,t,0,8,8,t,0,t,0,3,1,1,2,1.333333333,2,2,2,71,f,1,10,yes,1,29
46637397,129,225,8,2,1853,t,0,8,8,t,0,t,0,3,1,1,2,1.333333333,2,2,2,61,f,1,10,yes,1,33
46637397,129,76,8,46,1853,t,0,8,8,t,0,t,0,3,1,1,2,1.333333333,0,16,46,40,f,1,10,yes,1,28
2608408,130,70,2,239,3074,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,6,yes,1,10
43352610,130,112,1,0,1894,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,11,f,1,4,no,0,44
6433339,130,2,2,0,2734,f,1,2,2,t,0,f,1,3,1,0,1,0.666666667,0,0,0,0,f,1,7,yes,1,19
32683361,135,8,1,207,2016,f,1,1,1,t,0,t,0,2,1,0,1,0.666666667,0,0,0,2,f,1,5,no,0,33
28234871,140,219,1,342,2087,t,0,1,1,t,0,f,1,2,1,1,1,1,18,48,68,41,t,0,8,yes,1,33
279743054,140,1,15,87,472,f,1,15,15,t,0,f,1,2,1,1,1,1,21,51,57,1,t,0,2,no,0,11
279743054,140,1,15,85,472,f,1,15,15,t,0,f,1,2,1,1,1,1,21,49,55,1,t,0,2,no,0,13
26954520,147,258,3,152,2111,f,1,3,3,t,0,t,0,2,1,1,1,1,30,60,90,46,t,0,7,yes,1,26
202765987,149,18,1,0,848,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,1,f,1,7,yes,1,31
14064859,149,38,3,313,2407,f,1,4,4,t,0,t,0,4,1,2,2,1.666666667,3,27,57,12,t,0,7,yes,1,25
279743054,149,1,15,147,472,f,1,15,15,t,0,f,1,2,1,1,1,1,23,53,81,1,t,0,2,no,0,13
279743054,149,0,15,126,472,f,1,15,15,t,0,f,1,2,1,1,1,1,13,38,60,0,t,0,2,no,0,11
279743054,149,0,15,135,472,f,1,15,15,t,0,f,1,2,1,1,1,1,13,43,69,0,t,0,2,no,0,13
138249385,150,72,3,131,1227,t,0,3,3,t,0,f,1,3,1,1,2,1.333333333,2,11,41,15,t,0,7,yes,1,30
50320252,150,1,11,307,1806,t,0,15,15,t,0,t,0,4,1,0,2,1,0,16,46,0,f,1,5,no,0,38
193752797,150,27,5,299,889,f,1,5,5,t,0,f,1,2,15,1,1,5.666666667,0,0,24,1,f,1,2,no,0,24
95769712,150,86,11,31,1514,f,1,11,11,t,0,t,0,1,1,1,1,1,0,1,31,21,t,0,5,yes,1,30
3292394,155,58,4,329,3007,t,0,4,4,t,0,t,0,2,1,1,1,1,0,24,54,3,f,1,4,no,0,25
279743054,155,0,15,85,472,f,1,15,15,t,0,f,1,2,1,1,1,1,19,49,55,0,t,0,2,no,0,11
279743054,155,0,15,149,472,f,1,15,15,t,0,f,1,2,1,1,1,1,25,55,83,0,t,0,2,no,0,13
279743054,155,0,15,145,472,f,1,15,15,t,0,f,1,2,1,1,1,1,21,51,79,0,t,0,2,no,0,13
279743054,155,0,15,81,472,f,1,15,15,t,0,f,1,2,1,1,1,1,18,45,51,0,t,0,2,no,0,13
3292394,165,102,4,327,3007,t,0,4,4,t,0,t,0,2,1,1,1,1,0,22,52,5,f,1,4,no,0,23
3292394,175,57,4,329,3007,t,0,4,4,t,0,t,0,2,1,1,1,1,0,24,54,8,f,1,4,no,0,25
46637397,179,16,8,0,1853,t,0,8,8,t,0,t,0,4,1,2,2,1.666666667,0,0,0,3,f,1,10,yes,1,30
279743054,179,1,15,150,472,f,1,15,15,t,0,f,1,2,1,1,1,1,26,56,84,1,t,0,2,no,0,13
12160958,180,6,1,77,2464,f,1,0,0,t,0,t,0,4,1,1,2,1.333333333,17,47,77,0,f,1,4,no,0,21
279743054,199,0,15,84,472,f,1,15,15,t,0,f,1,2,1,1,1,1,18,48,54,0,t,0,2,no,0,13
13190754,200,8,2,358,2431,f,1,2,2,t,0,f,1,1,1,1,1,1,23,53,83,0,f,1,3,no,0,18
193752797,200,49,5,115,889,f,1,5,5,t,0,f,1,2,15,1,1,5.666666667,1,1,26,41,f,1,2,no,0,27
61549088,206,33,4,60,1712,t,0,5,5,t,0,t,0,5,2,2,3,2.333333333,0,30,60,3,f,1,6,yes,1,27
193752797,210,24,5,299,889,f,1,5,5,t,0,f,1,2,25,1,1,9,0,0,24,3,f,1,2,no,0,25
193752797,215,11,5,299,889,f,1,5,5,t,0,f,1,4,3,2,2,2.333333333,0,0,24,2,f,1,2,no,0,32
138249385,220,55,3,131,1227,t,0,3,3,t,0,f,1,3,15,1,2,6,0,11,41,19,f,1,7,yes,1,30
193752797,220,20,5,299,889,f,1,5,5,t,0,f,1,2,25,1,1,9,0,0,24,3,f,1,2,no,0,31
95769712,225,38,11,0,1514,f,1,11,11,t,0,t,0,3,1,0,2,1,0,0,0,30,t,0,5,yes,1,23
46637397,249,4,8,0,1853,t,0,8,8,t,0,t,0,4,2,2,4,2.666666667,0,0,0,0,f,1,10,yes,1,17
45554153,250,5,2,362,1867,t,0,2,2,t,0,t,0,2,15,1,1,5.666666667,27,57,87,0,f,1,6,no,0,27
131085323,250,2,2,0,1271,f,1,3,3,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,14
95769712,250,20,11,0,1514,f,1,11,11,t,0,t,0,1,1,1,1,1,0,0,0,15,f,1,5,yes,1,34
71558388,300,4,2,0,1644,f,1,2,2,t,0,t,0,6,2,3,5,3.333333333,0,0,0,0,t,0,7,yes,1,17
138249385,300,90,3,131,1227,t,0,3,3,t,0,f,1,6,25,2,4,10.33333333,2,11,41,23,f,1,7,yes,1,40
50462784,347,0,1,0,1804,f,1,1,1,t,0,t,0,5,2,2,2,2,0,0,0,0,f,1,6,no,0,18
9966760,40,1,1,0,2555,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,17
275692732,45,36,1,0,486,t,0,1,1,t,0,f,1,1,15,1,1,5.666666667,0,0,0,34,f,1,6,yes,1,16
39910512,45,0,1,358,1931,f,1,0,0,t,0,f,1,1,2,1,1,1.333333333,23,53,83,0,t,0,4,yes,1,16
1279757,47,29,7,0,3317,f,1,7,7,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,5,no,0,21
13305880,50,167,3,0,2428,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,0,6,f,1,6,yes,1,21
30870356,50,1,2,0,2043,f,1,2,2,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,6,no,0,15
241766063,50,49,1,0,642,t,0,1,1,t,0,f,1,2,1,1,1,1,0,0,0,9,f,1,2,no,0,13
13305880,53,200,3,3,2428,t,0,2,2,t,0,t,0,2,1,1,1,1,0,3,3,7,f,1,6,yes,1,32
2004456,59,6,1,0,3152,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,4,no,0,11
63653114,60,0,1,90,1697,f,1,2,2,t,0,f,1,2,1,1,2,1.333333333,30,60,90,0,t,0,5,yes,1,20
121283550,600,0,1,90,1333,f,1,1,1,t,0,f,1,2,1,1,1,1,30,60,90,0,t,0,8,yes,1,9
95769712,62,26,11,0,1514,f,1,11,11,t,0,t,0,1,1,1,2,1.333333333,0,0,0,13,t,0,5,yes,1,32
1279757,63,63,7,0,3317,f,1,7,7,t,0,f,1,2,1,1,2,1.333333333,0,0,0,0,f,1,5,no,0,20
70587517,65,157,2,0,1650,t,0,2,2,t,0,t,0,2,1,1,1,1,0,0,0,17,f,1,5,no,0,38
38481847,69,168,3,330,1946,t,0,3,3,t,0,t,0,2,1,1,1,1,2,27,55,28,f,1,6,yes,1,48
38481847,69,122,3,300,1946,t,0,3,3,t,0,t,0,2,1,1,1,1,0,0,25,23,f,1,6,yes,1,40
99257951,70,6,1,0,1491,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,4,yes,1,16
1279757,71,47,7,0,3317,f,1,7,7,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,5,no,0,26
50320252,75,28,11,322,1806,t,0,15,15,t,0,t,0,2,15,1,2,6,0,17,47,3,f,1,5,no,0,39
160402624,75,5,1,0,1078,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,7,yes,1,20
22136371,75,0,1,173,2228,f,1,1,1,t,0,f,1,1,1,1,1,1,23,53,83,0,f,1,5,yes,1,16
1279757,77,61,7,0,3317,f,1,7,7,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,5,no,0,27
102518810,78,49,1,352,1467,f,1,1,1,t,0,f,1,2,1,1,1,1,17,47,77,8,f,1,7,yes,1,34
42709700,79,10,1,178,1902,f,1,1,1,t,0,f,1,1,1,1,1,1,28,58,88,2,f,1,3,no,0,41
14064859,79,220,3,313,2407,f,1,4,4,t,0,t,0,2,1,1,1,1,3,27,57,22,t,0,7,yes,1,27
19872829,79,7,1,0,2283,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,5,no,0,12
144458742,79,184,1,207,1193,f,1,2,2,t,0,f,1,3,1,1,2,1.333333333,0,0,0,32,f,1,5,yes,1,20
90786414,79,34,2,317,1544,f,1,3,3,t,0,f,1,2,2,1,0,1,0,12,42,10,t,0,7,yes,1,49
278049038,80,13,1,0,478,t,0,0,0,t,0,f,1,2,1,1,1,1,0,0,0,13,f,1,6,yes,1,24
13549409,85,78,1,28,2421,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,28,5,f,1,4,no,0,33
830928,85,2,1,0,3404,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,8,yes,1,15
32864237,85,50,1,144,2014,t,0,1,1,t,0,f,1,2,1,1,2,1.333333333,0,25,55,8,f,1,7,no,0,23
37798703,85,5,1,0,1953,f,1,1,1,t,0,t,0,4,1,1,1,1,0,0,0,3,f,1,6,no,0,14
215120973,85,0,1,90,789,f,1,0,0,t,0,f,1,1,1,0,1,0.666666667,30,60,90,0,f,1,1,no,0,16
252692,87,209,2,318,3690,t,0,5,5,t,0,t,0,1,1,1,1,1,0,13,43,39,f,1,4,no,0,41
470998,89,170,3,0,3514,t,0,4,4,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,15
46637397,89,194,8,8,1853,t,0,8,8,t,0,t,0,2,1,1,1,1,8,8,8,79,f,1,10,yes,1,32
169140660,89,11,1,0,1024,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,10,t,0,7,yes,1,46
46637397,89,169,8,7,1853,t,0,8,8,t,0,t,0,2,1,1,1,1,7,7,7,78,f,1,10,yes,1,31
28931160,90,52,1,26,2075,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,39
19989629,90,2,1,0,2281,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,t,0,6,yes,1,12
173830070,90,51,2,166,997,t,0,3,3,t,0,f,1,2,1,1,1,1,19,46,76,18,t,0,2,no,0,16
7825748,94,0,1,0,2660,f,1,1,1,t,0,f,1,3,1,1,1,1,0,0,0,0,f,1,5,no,0,10
915738,95,32,1,112,3387,t,0,1,1,t,0,t,0,2,1,1,1,1,0,0,22,4,f,1,8,yes,1,45
50320252,95,45,11,322,1806,t,0,15,15,t,0,t,0,2,15,1,1,5.666666667,0,17,47,7,f,1,5,no,0,37
61549088,96,118,4,61,1712,t,0,5,5,t,0,t,0,2,1,1,1,1,2,31,61,14,f,1,6,yes,1,23
21375995,97,11,1,0,2248,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,2,f,1,8,yes,1,7
90786414,97,142,2,356,1544,f,1,3,3,t,0,f,1,4,1,1,0,0.666666667,23,53,83,22,t,0,7,yes,1,54
257457173,97,16,1,0,568,t,0,0,0,t,0,f,1,2,1,1,1,1,0,0,0,16,t,0,4,yes,1,27
132998002,99,3,3,365,1258,f,1,3,3,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,6,yes,1,22
119818278,99,39,1,0,1343,t,0,0,0,t,0,f,1,2,1,1,1,1,0,0,0,36,t,0,3,no,0,26
132998002,99,0,3,176,1258,f,1,3,3,t,0,f,1,2,0,1,0,0.333333333,26,56,86,0,f,1,6,yes,1,22
147436990,99,0,3,180,1175,f,1,3,3,t,0,f,1,2,1,1,1,1,30,60,90,0,f,1,3,no,0,40
30286455,99,3,4,311,2052,t,0,3,3,t,0,f,1,2,1,1,1,1,0,6,36,3,f,1,7,yes,1,55
3896043,105,1,3,23,2946,f,1,7,7,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,9,yes,1,13
108899747,150,10,1,176,1413,t,0,1,1,t,0,f,1,1,1,1,1,1,11,41,71,2,f,1,6,yes,1,37
53370168,180,0,1,365,1772,f,1,0,0,t,0,f,1,4,1,2,2,1.666666667,30,60,90,0,t,0,2,no,0,18
28877632,194,47,1,270,2076,t,0,2,2,t,0,f,1,2,15,1,1,5.666666667,30,60,90,6,f,1,6,yes,1,48
114392847,200,0,1,84,1378,f,1,1,1,t,0,t,0,3,1,1,0,0.666666667,24,54,84,0,f,1,7,yes,1,17
132732129,35,0,1,0,1259,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,2,no,0,19
42076933,50,6,1,207,1909,t,0,2,2,t,0,f,1,1,15,1,1,5.666666667,0,0,0,4,f,1,8,yes,1,36
35602466,50,66,1,0,1978,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,7,no,0,27
172247348,55,1,1,268,1007,f,1,1,1,t,0,f,1,1,1,3,1,1.666666667,28,58,88,0,f,1,6,yes,1,21
73852036,55,0,4,88,1631,t,0,4,4,t,0,f,1,1,15,1,1,5.666666667,28,58,88,0,f,1,2,no,0,16
49305183,58,42,1,0,1819,f,1,2,2,t,0,f,1,2,1,1,1,1,0,0,0,6,t,0,7,yes,1,33
44017153,60,0,1,0,1886,f,1,1,1,t,0,t,0,1,1,1,1,1,0,0,0,0,f,1,4,no,0,13
48990756,60,1,1,0,1823,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,5,no,0,22
68917309,62,0,1,115,1660,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,25,0,t,0,7,yes,1,14
30217443,65,14,1,330,2053,f,1,1,1,t,0,t,0,2,1,1,1,1,0,25,55,0,f,1,6,no,0,32
73852036,65,1,4,130,1631,t,0,4,4,t,0,f,1,1,15,1,1,5.666666667,0,10,40,1,f,1,2,no,0,19
50950267,68,34,1,18,1798,f,1,0,0,t,0,f,1,2,1,1,1,1,0,18,18,34,t,0,6,yes,1,30
265806000,69,0,2,361,527,t,0,2,2,t,0,f,1,1,15,1,1,5.666666667,26,56,86,0,t,0,6,yes,1,36
37196767,70,20,1,329,1959,t,0,1,1,t,0,f,1,1,1,1,1,1,0,25,54,1,f,1,6,yes,1,39
1004612,75,237,1,171,3368,t,0,1,1,t,0,f,1,2,1,1,1,1,24,54,81,28,f,1,7,no,0,36
139635904,150,1,1,179,1219,f,1,1,1,t,0,f,1,2,1,0,2,1,30,60,90,0,t,0,3,no,0,24
166388930,150,37,1,0,1038,f,1,1,1,t,0,f,1,2,2,1,1,1.333333333,0,0,0,0,t,0,3,no,0,21
132808048,23,8,2,332,1259,t,0,2,2,t,0,f,1,2,1,1,1,1,1,27,57,8,f,1,3,yes,1,28
132808048,28,2,2,322,1259,t,0,2,2,t,0,f,1,2,1,1,1,1,0,17,47,2,f,1,3,yes,1,26
110054180,29,29,1,334,1405,f,1,1,1,t,0,f,1,2,1,1,1,1,2,29,59,2,t,0,8,yes,1,31
94303557,60,29,2,304,1523,t,0,2,2,t,0,t,0,2,1,1,1,1,20,50,65,13,t,0,7,yes,1,46
94303557,79,48,2,277,1523,t,0,2,2,t,0,t,0,4,1,1,1,1,11,39,42,22,t,0,7,yes,1,44
201830000,95,5,1,55,852,f,1,1,1,t,0,f,1,1,1,0,1,0.666666667,0,25,55,0,t,0,2,no,0,15
265688679,44,21,1,0,528,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,15,t,0,3,yes,1,24
125424352,67,0,1,365,1309,f,1,0,0,t,0,f,1,1,1,1,1,1,30,60,90,0,t,0,2,no,0,14
36985730,100,3,1,0,1962,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,t,0,4,no,0,10
75806680,100,0,1,0,1620,f,1,1,1,t,0,f,1,1,1,1,1,1,0,0,0,0,f,1,2,no,0,25
18044943,100,3,1,0,2312,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,6,no,0,13
34958460,120,14,2,364,1986,f,1,2,2,t,0,t,0,2,2,2,2,2,29,59,89,0,f,1,8,yes,1,21
18333648,135,1,1,0,2307,f,1,1,1,t,0,f,1,2,1,1,1,1,0,0,0,0,f,1,3,no,0,0
298414372,139,4,6,0,410,t,0,6,6,t,0,f,1,2,1,1,1,1,0,0,0,4,t,0,4,yes,1,33
8857641,35,8,3,22,2613,f,1,2,2,t,0,f,1,1,2,1,1,1.333333333,17,22,22,8,f,1,6,no,0,33
22459966,35,12,2,1,2221,t,0,3,3,t,0,f,1,1,1,1,1,1,1,1,1,12,f,1,8,yes,1,28
44223244,38,29,1,0,1883,f,1,1,1,t,0,t,0,2,15,1,1,5.666666667,0,0,0,0,t,0,7,yes,1,23
154505610,38,118,4,54,1124,t,0,4,4,t,0,f,1,2,1,1,1,1,0,25,54,15,t,0,9,yes,1,30
119690241,38,81,3,224,1344,t,0,3,3,t,0,f,1,1,15,1,1,5.666666667,0,0,0,21,t,0,4,yes,1,39
4542263,38,45,4,0,2870,f,1,7,7,t,0,t,0,2,1,1,1,1,0,0,0,14,t,0,4,no,0,13
119690241,39,4,3,244,1344,t,0,3,3,t,0,f,1,1,15,1,2,6,3,3,3,4,t,0,4,yes,1,34
66134435,39,12,2,89,1679,f,1,4,4,t,0,t,0,1,1,1,1,1,30,60,89,2,f,1,4,no,0,13
280822067,39,12,2,75,468,f,1,2,2,t,0,f,1,2,1,1,1,1,16,46,75,12,t,0,2,no,0,19
4542263,40,259,4,332,2870,f,1,7,7,t,0,t,0,3,1,1,0,0.666666667,0,27,57,21,t,0,4,no,0,25
4542263,40,19,4,240,2870,f,1,7,7,t,0,t,0,2,1,1,1,1,1,1,1,9,t,0,4,no,0,11
33361484,40,15,3,82,2007,f,1,0,0,t,0,f,1,2,1,1,1,1,0,0,0,15,t,0,6,yes,1,14
5730719,42,35,4,0,2779,t,0,5,5,t,0,t,0,2,1,1,1,1,0,0,0,23,t,0,6,no,0,35
20930005,42,1,1,299,2259,f,1,0,0,t,0,f,1,1,15,1,1,5.666666667,0,0,25,1,f,1,8,yes,1,25
154505610,44,18,4,28,1124,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,28,18,t,0,9,yes,1,32
154505610,45,66,4,85,1124,t,0,4,4,t,0,f,1,2,1,1,1,1,26,56,85,34,t,0,9,yes,1,32
4542263,45,22,4,0,2870,f,1,7,7,t,0,t,0,2,1,1,0,0.666666667,0,0,0,22,t,0,4,no,0,16
280822067,45,20,2,229,468,f,1,2,2,t,0,f,1,2,1,1,1,1,9,9,9,20,t,0,2,no,0,24
338898228,45,4,2,146,259,f,1,2,2,t,0,f,1,2,1,1,1,1,2,27,57,4,t,0,6,yes,1,16
8857641,49,27,3,31,2613,f,1,2,2,t,0,f,1,1,2,1,2,1.666666667,0,0,25,5,t,0,6,no,0,37
29761361,49,187,1,339,2061,t,0,1,1,t,0,f,1,1,1,1,1,1,17,35,64,18,t,0,5,no,0,31
35257183,49,11,1,89,1982,t,0,1,1,t,0,t,0,2,1,1,1,1,30,60,89,4,f,1,6,no,0,17
119690241,49,59,3,226,1344,t,0,3,3,t,0,f,1,1,15,1,1,5.666666667,4,14,14,16,f,1,4,yes,1,37
154505610,49,7,4,0,1124,t,0,4,4,t,0,f,1,2,1,1,1,1,0,0,0,7,t,0,9,yes,1,29
298414372,49,3,6,0,410,t,0,6,6,t,0,f,1,2,1,1,1,1,0,0,0,3,t,0,4,yes,1,33
8857641,50,20,3,33,2613,f,1,2,2,t,0,f,1,1,2,1,1,1.333333333,28,33,33,5,t,0,6,no,0,33
22951902,50,20,1,0,2208,f,1,1,1,t,0,t,0,2,1,1,1,1,0,0,0,0,f,1,5,no,0,17
12579898,50,24,3,0,2450,t,0,3,3,t,0,t,0,3,1,1,2,1.333333333,0,0,0,9,t,0,8,yes,1,32
80007453,50,17,1,0,1598,t,0,1,1,t,0,f,1,4,1,1,1,1,0,0,0,0,t,0,8,yes,1,37
160246341,50,1,1,0,1080,f,1,0,0,t,0,f,1,2,1,1,1,1,0,0,0,1,t,0,4,yes,1,14
